¡Gran contenido de hierro y buen sabor!,"Mi esposa tiene dificultades para obtener suficiente hierro, y los suplementos son muy fuertes para el estómago. Con el 70% de la USRDA de hierro en una porción de esta melaza negra, puede obtener fácilmente el hierro que necesita. Esto no es de ninguna manera duro para su estómago, tampoco. Sabe muy bien en comparación con otras cintas negras que probamos: algunas tienen una ligera ventaja en el sabor pero ninguna en el contenido de hierro. Blackstrap es un sabor adquirido pero vale la pena por nutrientes naturales. Esto definitivamente recogió su paso en muy poco tiempo (se pone baja de energía y se cansa cuando necesita hierro). Definitivamente vamos a comprar esto de nuevo."
Muy alto en hierro,"Compré esto para mi madre por recomendación de mi médico de familia. Dijo que mi madre tiene anemia por deficiencia de hierro. Como su nombre lo indica, la anemia por deficiencia de hierro se debe a una insuficiencia de hierro. Sin suficiente hierro, su cuerpo no puede producir suficiente hemoglobina, una sustancia en los glóbulos rojos que les permite transportar oxígeno. Como resultado, la anemia por deficiencia de hierro puede dejarlo cansado y sin aliento. La solución: aumentar su consumo de hierro. <br /><br /> Una cucharada de esta deliciosa delicia tiene un 70% de RDA de hierro y también sabe bastante bien. Si te gusta el sabor del regaliz negro, diría que probablemente te gustará."
No descuidado,"Compré esta melaza en una tienda de comestibles local y en ninguna parte de la botella dice que está &quot;sin purgar&quot;. Llamé a la compañía y hablé con un representante de ventas en el que dijo que no había sido ignorado. Aunque tiene un mayor porcentaje de hierro, vuelvo a Plantation."
Melaza,"Es un gran producto. Lo recomendaría a todos los que quieran un dulce más sabroso que no sea azúcar. Recién comencé a usarlo, sabe tan bien que el frasco está casi terminado."
¡qué asco!,"Esto no sabe a regaliz negro o dulce de ninguna manera para mí. Sabe a salsa de soja espesa y desagradable. No puedo ver cómo alguien podría tomar 3 cucharadas por semana de esto. Apenas pude tragar la cucharadita que puse en mi boca. Comemos muy saludable y no mucha azúcar, pero mis papilas gustativas dicen &quot;¡de ninguna manera!&quot; a estas cosas Tiene el 70% de su hierro diario, por lo que haré algunos intentos para ocultar esto en otra cosa, aunque realmente no puedo imaginar qué en este momento. <br /><br /> Además, la tapa no estaba bien ajustada cuando llegó el paquete y la sustancia negra se había filtrado en el embalaje. Sin embargo, lo tenían envuelto de forma segura en plástico de burbujas, por lo que solo consiguió eso. Aún así, no es agradable tener que limpiar el contenedor antes de poder abrirlo."
Un ganador en la categoría de hierro.,"Me encanta el hecho de que esto tiene tanto hierro. Soy vegano y no es fácil obtener suficiente hierro. La melaza no es tan sabrosa como algunas que he probado, pero tiene aproximadamente 5 veces más hierro, así que estoy de acuerdo. No creo que nadie compre melaza en línea si solo quisiera una comida sabrosa, así que supongo que es un ganador."
Fabuloso en gato con quistes de vejiga,"Mi gato sufre de quistes de vejiga con frecuencia, ya que lo he usado desde noviembre de 2011, no ha tenido 1 ataque de no poder orinar. pongo unas gotas en su comida cada semana. por cierto no le gusta pero lo tolera. Al principio tuve que usar un cuentagotas y colocarle unas gotas en la boca, pero después de un tiempo se acostumbró. un gigante gracias esto me ha ahorrado tanta preocupación si él estará bien o no."
Basket Delight,"Compré esta canasta de regalo de la estadidad para separar los artículos en regalos más pequeños para amigos / familiares. Tiene un precio excesivo, así que no volveré a comprar esto. El contenido es principalmente comida hecha en China, como galletas graham y chicloso, etc. Una de las razones por las que quería era la hermosa taza de café de cerámica XL en este set. La canasta / artículo es realmente grande debido a todos los empaques elegantes, como el envoltorio de novedad / cartón a granel, por lo que no hay mucho allí. Es divertido abrirlo y traerá recuerdos de un estado en el que residía. En general, estuve encantado con él, pero no con el escandaloso precio por los artículos fabricados en China y algunos artículos enumerados en el producto NO se incluyeron en este regalo en particular. (los artículos varían por juego)"
bebida de chocolate de mejor sabor,"¡Guau, esto sabe genial, dulce y achocolatado! Como una barra de chocolate líquido. <br /><br /> ¡Además es orgánico! <br /><br /> Contiene jugo de caña de alto índice glucémico, por lo que no bebo demasiado. Los sabores originales y de vainilla están endulzados con jarabe de arroz de bajo índice glucémico. Tienen menos azucar. Todos son orgánicos. <br /><br /> No sé por qué los ingredientes aquí dicen aceite de canola. Ni el sitio web de Good Karma ni la etiqueta en la caja tienen ese ingrediente. Si verifico que este sitio es correcto, y el sitio web corporativo de Good Karma y la etiqueta en la caja están mal, dejaría de usar el producto. Quizás esta página tiene información de ingredientes desactualizada. <br /><br /> Esta es la bebida de arroz más rica en leche y la etiqueta no menciona el aceite de canola, que contiene hasta un 2% de ácido erúcico tóxico y se encuentra en muchas bebidas de arroz que se alimentan a los niños. El aceite de canola no puede ser utilizado por la regulación de la FDA de los Estados Unidos en alimentos infantiles. (Un trabajo de investigación encontró niveles más altos de ácido erúcico en los glóbulos rojos de los niños autistas en comparación con los niños no autistas, y hay muchos otros efectos tóxicos bien establecidos del ácido erúcico en humanos y animales. Consulte las revistas médicas). <br /><br /> Este producto se vende en mi vecindario Ralph&#39;s (el mejor precio), descuento de VC y Whole Foods en Los Ángeles. <br /><br /> La marca 365 (marca propia de Whole Foods) también no contiene canola. Es mucho más barato pero acuoso en comparación. Lo uso para cocinar. Sin embargo, solo sabores simples y de vainilla. <br /><br /> La bebida West Soy Rice también es libre de canola. Tiene un sabor más neutro y menos cuerpo. Tienen sabor a chocolate. <br /><br /> Muchas personas encuentran que la leche de arroz tiene mejor sabor que otros sustitutos de la leche. Encuentro que es mucho más fácil de digerir que los productos de soya y nueces. La leche de soja, sin embargo, tiene mucha más proteína. Además de ser difícil de digerir, no como demasiada soja debido a los componentes antinutricionales; entonces obtengo mi proteína en otro lado."
¡Esta leche es realmente buena!,"Es un poco granuloso ... pero no me molesta un poco, a mis hijos realmente les gusta. Utilizo esto como un sustituto del &quot;jarabe de chocolate&quot; en la leche de mis hijos para que la caja vaya más allá. Realmente les encanta. es genial beberlo con toda su fuerza también. No muy dulce ¡Lo amamos!"
¡Delicioso!,Me encanta esta leche de arroz. Tiene la consistencia de la leche de almendras y no de soya.
Siete,"Soy fanático de Saba. Es costoso para esto, pero el sabor intensivo dado a los aderezos para ensaladas, salsas, etc. no tiene igual. Usa tu imaginación para esta adición afrutada / astringente. La única responsabilidad de los malos resultados es la suya por una ejecución deficiente."
Muy buena vainilla,Esta es la segunda vez que solicito este producto y estoy muy contento con él.
¡Otras marcas no se comparan!,"Los encontré en una tienda local y casi me enamoré de ellos. Su sabor es más fresco y la mayoría de las semillas hacen honor a su nombre. Obtuve tocino original, ranch y sizzlin, ¡todos son geniales! Cuando mi tienda de comestibles me dijo que tenían a Bigs como una oferta única, me alegró encontrarlos en Amazon. Si eres una sembradora, debes probar estos."
¿Flamenco?,"El envío fue muy rápido y el embalaje excelente. Todos los demás elementos en este orden fueron excelentes. Eran piruletas con forma y &quot;pintadas&quot; como flamencos. ¡Pero tienes que sostenerlos cerca del ojo para descubrir cuáles son! Estarán &quot;bien&quot; para salir en el buffet de dulces, pero no serán el elemento llamativo que habíamos anticipado cuando pedimos."
freakin rocas hombre !!!!,"Regaliz maldito hombre, me gusta tomar las cuerdas de regaliz y ahogarme hasta que esté azul, luego masticar mi salida. hombre, esto es como crack, solo quiero enrollarlo y fumarlo como una gran grasa."
Gran producto y servicio,Emocionado de haber podido encontrar este dulce como lo han estado buscando durante siglos. Se recibió muy rápidamente y el dulce estaba bien embalado y tenía un sabor fresco. Comprará de nuevo. Gracias.
El poder proteico de mejor sabor.,"He probado muchos de ellos y el sabor de este producto es excepcional. Incluso la gente detrás del mostrador de mi gimnasio lo comentó y venden un producto de la competencia. Pruébalo, no te decepcionará."
Muy bien,Tiene un sabor delicioso y funciona de manera efectiva si lo bebe en el momento adecuado. El cuerpo delgado es el suplemento con el mejor sabor que he probado en mi vida.
¡Sabe genial!,"¡Gran bebida de reemplazo de comidas que sabe muy bien! Obtienes muchas proteínas y otros nutrientes vitales. Preparo uno de estos cuando estoy en movimiento y no tendré que preocuparme por perderme una comida. La mejor inversión para su inversión, especialmente si se suscribe al programa de suscripción y ahorro de Amazon."
MMM + MMM = YUMMY,"Así que estaba haciendo mis compras diarias de comestibles en Amazon y estaba como awwww, sí, hay algunas golosinas de Rice Krispie que seguro pueden hacerlas en la cocina, pero luego tienes que limpiar la cuchara y lavar la estufa y luego encontrar un envoltorio de saran en el cocina para mantenerlos más deliciosos para los próximos días ... en lugar de pedirlos, es un simple regalo de buen tamaño que te dará muchas golosinas por un día ... choca los cinco para hacer crujir y reventar. que tengas un buen día k"
Nutrición perfecta,Este producto es perfecto para mi cachorro Cavalier King Charles Spaniel. Sus heces son muy regulares y saludables. Mi veterinario estaba muy contento de saber que elegí este producto en lugar de una marca de tienda habitual. Es todo natural y a mi cachorro le encanta. :)
Gran vendedor! Producto de calidad.,"La harina tipo 00 es mejor que la harina normal. Ya sea freírlo u hornearlo, la masa mantiene la suavidad y flexibilidad. <br /> Me gusta mucho."
Vale la pena el dinero,"Compró cuatro bolsas de 2 lb y úselas para hacer masa de pan y pizza. Si tienes fantacies de esa pizza italiana perfecta que tomaste mientras recorrías Italia, esta harina es justo lo que necesitas. La masa incluso huele un poco mejor, el producto final produce lo más parecido a esa corteza maravillosa que no puedes encontrar en los EE. UU. Vale la pena la masa, por la masa."
Antimo Capputo,Esta es la mejor harina para pizza casera. Tiene la corteza de mejor sabor que he encontrado. Funciona mejor en un horno súper caliente si no tiene un horno de pizza.
Harina de trigo suave con mejor sabor,"Hago mucho pan. El favorito de mi familia es mi focaccia. Había estado comprando una harina muy &quot;conocida&quot; antes de probar esto. Estoy tan feliz que lo intenté. Pensé que mis panes italianos no podían mejorar, pero esto lo lleva a un nivel superior. Estoy comparando esto con todas las otras 00 harinas. Si usted es un fabricante de pan, le recomiendo que lo incluya en su próximo pedido. maria domenica"
Demasiado dulce,"Pensé que los higos enteros serían más suaves para extenderse, pero no lo son. Tienes higos en un jarabe muy dulce. Solo lo probé con tostadas una vez y era muy dulce de comer. Los higos yacen en la parte superior, sin propagación. Yo no compraría de nuevo. Ahorre su dinero."
Buena mezcla de bebidas si altera un poco las instrucciones.,"He estado en Nueva Orleans en uno de los Pat O Briens y he tenido huracanes y esta mezcla puede saber exactamente como lo que obtendrías en el restaurante. La clave es que la mezcla produce el doble de lo que dice que produce, por lo que si sigue las instrucciones, se convertirá en polvo. Por lo tanto, use la mitad de la cantidad de polvo o el doble de agua, mezcle con su ron favorito (lo que usan), vodka o ginebra y un agradable dulce huracán."
